thm	Pphi2.gaussian_rp_with_boundary_weight	Pphi2.OSProofs.OS3_RP_Lattice	Pphi2.BoundarySupported GaussianField.gaussianDensity_integral_pos Pphi2.fieldReflection2D Pphi2.evalField2D GaussianField.finLatticeDelta GaussianField.evalMap GaussianField.FinLatticeSites GaussianField.latticeGaussianMeasure GaussianField.Configuration GaussianField.latticeGaussianMeasure_density_integral' GaussianField.instMeasurableSpaceConfiguration GaussianField.gaussianDensity Pphi2.fieldFromSites GaussianField.FinLatticeField Pphi2.PositiveTimeSupported Pphi2.gaussian_density_rp
thm	GaussianField.latticeFourierNormSq_eventually_one	Lattice.CirculantDFT	GaussianField.latticeFourierNormSq_zero GaussianField.latticeFourierNormSq GaussianField.latticeFourierNormSq_eq_one GaussianField.SmoothMap_Circle.fourierFreq
thm	GaussianField.normalizedGaussianDensityMeasureAsym_charFunDual_eq_latticeGaussianFieldLawAsym	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.normalizedGaussianDensityMeasureAsym GaussianField.latticeGaussianFieldLawAsym_fourier GaussianField.latticeGaussianFieldLawAsym GaussianField.strongDualToFieldAsym GaussianField.charFunDualAsym_eq_site_integral GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.latticeCovarianceAsymGJ GaussianField.ell2' GaussianField.normalizedGaussianDensityMeasureAsym_linearFourier
thm	GaussianField.circleLaplacian_fourierBasis	SmoothCircle.Laplacian	GaussianField.SmoothMap_Circle.instFunLike GaussianField.SmoothMap_Circle.ext GaussianField.circleLaplacian_apply GaussianField.SmoothMap_Circle.fourierBasis GaussianField.circleHasLaplacianEigenvalues GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.SmoothMap_Circle.fourierBasisFun GaussianField.SmoothMap_Circle.instSMul GaussianField.HasLaplacianEigenvalues.eigenvalue GaussianField.SmoothMap_Circle.instModule GaussianField.circleLaplacian GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.SmoothMap_Circle GaussianField.SmoothMap_Circle.instTopologicalSpace GaussianField.SmoothMap_Circle.fourierFreq
thm	Pphi2.wickConstantAsym_eq_variance	Pphi2.AsymTorus.AsymWickMean	GaussianField.spectralLatticeCovarianceAsym GaussianField.AsymLatticeSites Pphi2.latticeCovarianceAsymGJ_inner_eq_inv_a_sq_spectral Pphi2.wickConstantAsym GaussianField.massEigenvaluesAsym GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.latticeCovarianceAsymGJ GaussianField.asymLatticeDelta Pphi2.spectralVarianceAsym_inner_eq_massEigenvalue_average GaussianField.ell2'
thm	Pphi2.LatticeBridge.LatticeRoughErrorSetup.hintegral	Pphi2.NelsonEstimate.LatticeBridge	Pphi2.LatticeBridge.LatticeRoughErrorSetup.ψ Pphi2.LatticeBridge.LatticeRoughErrorSetup
thm	GaussianField.schwartzToReal_comp_schwartzToComplex	Cylinder.FourierMultiplier	GaussianField.schwartzToComplex GaussianField.schwartzToReal
thm	Pphi2.action_decomposition	Pphi2.OSProofs.OS3_RP_Lattice	Pphi2.siteEquiv Pphi2.fieldReflection2D GaussianField.FinLatticeSites Pphi2.fieldToSites Pphi2.wickConstant Pphi2.timeReflection2D_involution Pphi2.timeReflection2D Lattice.toSemilatticeInf Pphi2.wickPolynomial Pphi2.latticeInteraction
def	Pphi2.rotationCFPointwiseDefect	Pphi2.OSProofs.OS2_WardIdentity	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.FieldConfig2 Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.dim Pphi2.TestFunction2 Pphi2.euclideanAction2 Pphi2.O2
thm	GaussianField.massEigenbasis_linear_sum_reprSymm_ofLp	Lattice.SpectralCovariance	GaussianField.massEigenbasis_coeff_reprSymm_ofLp GaussianField.FinLatticeSites GaussianField.massEigenvectorBasis GaussianField.FinLatticeField
thm	GaussianField.inverseResolventMultiplierCLM_comp_resolventMultiplierCLM	Cylinder.FourierMultiplier	GaussianField.realFourierMultiplierCLM.congr_simp GaussianField.resolventSymbol_even GaussianField.inverseResolventSymbol_hasTemperateGrowth GaussianField.inverseResolventSymbol GaussianField.resolventSymbol_hasTemperateGrowth GaussianField.realFourierMultiplierCLM GaussianField.resolventMultiplierCLM GaussianField.realFourierMultiplierCLM_comp GaussianField.resolventSymbol GaussianField.inverseResolventMultiplierCLM GaussianField.realFourierMultiplierCLM_one GaussianField.resolventSymbol_mul_inverse
def	GaussianField.FinLatticeSites	Lattice.Sites
thm	Pphi2.transferGaussian_memLp	Pphi2.TransferMatrix.L2Operator	Pphi2.SpatialField Pphi2.transferGaussian Lattice.toSemilatticeInf
thm	GaussianField.massEigenbasisAsym_coeff_reprSymm	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.massEigenvectorBasisAsym GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat
def	GaussianField.RapidDecayLattice.val	Lattice.RapidDecayLattice	GaussianField.RapidDecayLattice
def	GaussianField.schwartz_dyninMityaginSpace_euclidean	SchwartzNuclear.HermiteNuclear	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.ofRapidDecayEquiv GaussianField.schwartzRapidDecayEquivNd
def	Pphi2.plane2Background	Pphi2.Backgrounds.EuclideanPlane2D	Pphi2.planeBackground Pphi2.EuclideanPlaneBackground
thm	Pphi2.canonicalSmoothWeight.congr_simp	Pphi2.NelsonEstimate.FieldDecomposition	Pphi2.canonicalSmoothWeight
def	GaussianField.stdBasisInt	Lattice.Sites
def	GaussianField.RapidDecaySeq.instModule	Nuclear.NuclearTensorProduct	GaussianField.RapidDecaySeq GaussianField.RapidDecaySeq.instSMul GaussianField.RapidDecaySeq.instAddCommGroup
def	GaussianField.derivSC	SmoothCircle.Laplacian	GaussianField.SmoothMap_Circle.instFunLike GaussianField.SmoothMap_Circle
thm	GaussianField.integral_massEigenbasis_cexp	GaussianField.Density	GaussianField.FinLatticeSites GaussianField.integral_cexp_neg_half_sum_mul_sq_add_linear GaussianField.massEigenbasis_quadratic_sum_reprSymm_ofLp GaussianField.massEigenbasis_linear_sum_reprSymm_ofLp GaussianField.massEigenvalues GaussianField.massEigenvectorBasis GaussianField.massOperatorMatrix_eigenvalues_pos
thm	Pphi2.schwartzOfReal_add	Pphi2.EuclideanComplex	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.schwartzOfReal Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground Pphi2.EuclideanPlaneBackground.ComplexTestFunction
thm	GaussianField.spectralCLM_zero	HeatKernel.Axioms	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.coeff GaussianField.spectralCLM_coord GaussianField.spectralCLM GaussianField.ell2'
thm	Pphi2.torus_volume_eq	Pphi2.InteractingMeasure.UniformBounds	Pphi2.lattice_volume_eq GaussianField.FinLatticeSites GaussianField.circleSpacing_eq GaussianField.circleSpacing
def	Pphi2.LatticeBridge.LatticeRoughErrorSetup.ψ	Pphi2.NelsonEstimate.LatticeBridge	Pphi2.LatticeBridge.LatticeRoughErrorSetup
thm	Pphi2.asymCanonicalRoughCovariance_pow_sum_le_uniform_of_three_le	Pphi2.NelsonEstimate.AsymRoughCovarianceHigherP	GaussianField.AsymLatticeSites GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Lattice.toSemilatticeInf Pphi2.asymCanonicalRoughCovariance
thm	Pphi2.LatticeBridge.LatticeRoughErrorSetup.hdecomp	Pphi2.NelsonEstimate.LatticeBridge	GaussianField.FinLatticeSites Pphi2.LatticeBridge.LatticeRoughErrorSetup GaussianField.Configuration GaussianField.FinLatticeField Pphi2.interactionFunctional Pphi2.LatticeBridge.LatticeRoughErrorSetup.V_S Pphi2.LatticeBridge.LatticeRoughErrorSetup.E_R
thm	Pphi2.interactingPartitionFunction_pos	Pphi2.InteractingMeasure.General	Pphi2.interactingPartitionFunction Pphi2.interactingBoltzmannWeight_integrable Pphi2.interactingBoltzmannWeight GaussianField.Configuration Pphi2.interactingBoltzmannWeight_pos GaussianField.instMeasurableSpaceConfiguration
def	Pphi2.Fsin	Pphi2.OSProofs.OS3_RP_Lattice	Pphi2.pairing2D
thm	Pphi2.smooth_interaction_lower_bound	Pphi2.NelsonEstimate.SmoothLowerBound	Pphi2.wickMonomial_four_lower_bound GaussianField.FinLatticeSites Pphi2.wickMonomial
def	Pphi2.cylinderPullback	Pphi2.IRLimit.CylinderEmbedding	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.cylinderToTorusEmbed GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.AsymTorusTestFunction
def	GaussianHilbert.hermiteMultiLp	GaussianHilbert.WienerChaos	GaussianHilbert.hermiteMultiEval_memLp GaussianHilbert.stdGaussianFin GaussianHilbert.hermiteMultiEval
thm	GaussianField.evalMap_evalMapInv	GaussianField.Density	GaussianField.evalMapInv_apply GaussianField.finLatticeDelta GaussianField.evalMap GaussianField.FinLatticeSites GaussianField.evalMapInv GaussianField.Configuration GaussianField.FinLatticeField
thm	GaussianField.evalMapInv.congr_simp	GaussianField.Density	GaussianField.FinLatticeSites GaussianField.evalMapInv GaussianField.Configuration GaussianField.FinLatticeField
def	Pphi2.EuclideanPlaneBackground.Motion.t	Pphi2.Backgrounds.EuclideanPlane	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.Motion Pphi2.EuclideanPlaneBackground
thm	Pphi2.continuumGreenBilinear_le_mass_inv_sq	Pphi2.GaussianContinuumLimit.PropagatorConvergence	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.dim Pphi2.continuumGreenBilinear Pphi2.ContinuumTestFunction Lattice.toSemilatticeInf
thm	GaussianField.RapidDecaySeq.rapid_decay	Nuclear.NuclearTensorProduct	GaussianField.RapidDecaySeq GaussianField.RapidDecaySeq.val
thm	GaussianField.multiIndexEquiv_symm_growth	SchwartzNuclear.HermiteTensorProduct	GaussianField.MultiIndex GaussianField.MultiIndex.abs GaussianField.multiIndexEquiv
thm	Pphi2.asymCanonicalSmoothFieldFunctionOfFst.congr_simp	Pphi2.NelsonEstimate.AsymCrossTermL2Identity	GaussianField.AsymLatticeSites Pphi2.asymCanonicalSmoothFieldFunctionOfFst Pphi2.AsymCanonicalMode
thm	GaussianField.RapidDecaySeq.mk.congr_simp	Nuclear.NuclearTensorProduct	GaussianField.RapidDecaySeq
thm	Pphi2.EuclideanOS.generatingFunctional_re_eq_integral_cos	Pphi2.EuclideanOS	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration Pphi2.EuclideanOS.generatingFunctional Pphi2.EuclideanPlaneBackground.Distribution
thm	Pphi2.EuclideanOS.SatisfiesFullOS.os4_ergodicity	Pphi2.EuclideanOS	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanOS.SatisfiesFullOS Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground Pphi2.EuclideanTimeStructure GaussianField.instMeasurableSpaceConfiguration Pphi2.EuclideanOS.OS4_Ergodicity Pphi2.EuclideanPlaneBackground.Distribution
thm	GaussianField.dft_parseval_2d	Lattice.CirculantDFT2d	GaussianField.latticeFourierBasisFun GaussianField.dft_parseval_1d GaussianField.FinLatticeSites GaussianField.sum_factor GaussianField.latticeFourierNormSq
thm	Pphi2.torusGaussianLimit_isGaussian	Pphi2.TorusContinuumLimit.TorusGaussianLimit	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.TorusTestFunction Pphi2.weakLimit_centered_gaussianReal
thm	GaussianField.eigenvector_transfer	Lattice.CirculantDFT	GaussianField.latticeEigenvalue1d GaussianField.latticeFourierBasisFun GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.circleRestriction GaussianField.eigenvalue_formula GaussianField.negLaplacian1d_sin_eigenvector GaussianField.cos_zmod_pred GaussianField.SmoothMap_Circle.instModule GaussianField.sin_zmod_succ GaussianField.SmoothMap_Circle GaussianField.latticeDFTCoeff1d GaussianField.circleSpacing GaussianField.negLaplacian1d_cos_eigenvector GaussianField.sin_zmod_pred GaussianField.cos_zmod_succ GaussianField.SmoothMap_Circle.instTopologicalSpace GaussianField.SmoothMap_Circle.fourierFreq Lattice.toSemilatticeInf
thm	GaussianField.DyninMityaginSpace.expansion_H	Nuclear.DyninMityagin	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.coeff GaussianField.DyninMityaginSpace.expansion GaussianField.DyninMityaginSpace.basis
def	GaussianField.evalMap	GaussianField.Density	GaussianField.finLatticeDelta GaussianField.FinLatticeSites GaussianField.Configuration GaussianField.FinLatticeField
thm	GaussianField.integrable_fiber_ae	Lattice.FKG
thm	Pphi2.continuous_transferGaussian	Pphi2.TransferMatrix.L2Operator	Pphi2.SpatialField Pphi2.timeCoupling Pphi2.transferGaussian
def	GaussianField.strongDualToField	GaussianField.Density	GaussianField.finLatticeDelta GaussianField.FinLatticeSites GaussianField.FinLatticeField
def	Pphi2.Fcos	Pphi2.OSProofs.OS3_RP_Lattice	Pphi2.pairing2D
thm	Pphi2.EuclideanPlaneBackground.translate_apply	Pphi2.Backgrounds.EuclideanPlane	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.action Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.translate Pphi2.EuclideanPlaneBackground.inversePointAction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground.translationMotion Pphi2.EuclideanPlaneBackground Pphi2.EuclideanPlaneBackground.action_apply Pphi2.EuclideanPlaneBackground.inversePointAction_translationMotion
def	Pphi2.asymCanonicalRoughGamma	Pphi2.NelsonEstimate.AsymCrossTermL2Identity	GaussianField.AsymLatticeSites Pphi2.asymCanonicalRoughModeCoeff Pphi2.AsymCanonicalMode
thm	GaussianField.nuclearLift_pure	Nuclear.NuclearExtension	GaussianField.DyninMityaginSpace GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.NuclearTensorProduct.lift_pure GaussianField.nuclearLift GaussianField.DyninMityaginSpace.ι GaussianField.NuclearTensorProduct GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.NuclearTensorProduct.pure GaussianField.DyninMityaginSpace.p
thm	GaussianField.ahlswede_daykin_one_dim_ae	Lattice.FKG	GaussianField.algebraic_four_functions
thm	Pphi2.wickMonomial_eq_hermite	Pphi2.WickOrdering.WickPolynomial	Pphi2.wickMonomial
def	GaussianField.qftEigenvalue	HeatKernel.Axioms	GaussianField.SmoothMap_Circle.fourierFreq
def	Pphi2.transferGroundExcitedData	Pphi2.TransferMatrix.Positivity	Pphi2.TransferGroundExcitedData
thm	GaussianField.freeHeatSemigroup.congr_simp	Cylinder.FreeHeatSemigroup	GaussianField.freeHeatSemigroup
thm	Pphi2.heat_kernel_trace_bound	Pphi2.NelsonEstimate.HeatKernelBound	GaussianField.latticeEigenvalue_eq GaussianField.FinLatticeSites GaussianField.latticeLaplacianEigenvalue GaussianField.latticeLaplacianEigenvalue_nonneg GaussianField.latticeEigenvalue_pos GaussianField.latticeEigenvalue
thm	Pphi2.asymTransferKernel_kPow_apply	Pphi2.AsymTorus.AsymTransferKernelOperator	Pphi2.L2SpatialField Pphi2.SpatialField Pphi2.asymTransferKernel Pphi2.asymTransferSystem Pphi2.asymTransferOperatorCLM_apply Pphi2.asymTransferOperatorCLM
thm	Pphi2.covariance_split	Pphi2.NelsonEstimate.CovarianceSplit	Pphi2.roughCovEigenvalue Pphi2.smoothCovEigenvalue GaussianField.latticeEigenvalue
thm	GaussianField.heatMultiplierCLM_translation_comm	Cylinder.FourierMultiplier	GaussianField.realFourierMultiplierCLM_translation_comm GaussianField.heatSymbol GaussianField.heatSymbol_hasTemperateGrowth GaussianField.heatMultiplierCLM GaussianField.schwartzTranslation
thm	Pphi2.asymTorusEmbedLiftIso_measurable	Pphi2.AsymTorus.AsymTorusEmbeddingIso	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.AsymLatticeSites Pphi2.evalAsymTorusAtSiteGJ GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.asymTorusEmbedLiftIso GaussianField.configuration_measurable_of_eval_measurable GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.AsymLatticeField GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.asymLatticeDelta GaussianField.AsymTorusTestFunction
def	Pphi2.transferFirstExcitedEigenvalue	Pphi2.TransferMatrix.Positivity	Pphi2.TransferGroundExcitedData Pphi2.TransferGroundExcitedData.eigenval Pphi2.TransferGroundExcitedData.i₁ Pphi2.transferGroundExcitedData
thm	GaussianField.measurable_sitePairingAsym	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat
thm	Common.QFT.Euclidean.SchwingerFormulation.positiveTimeSubmodule_eq	Common.QFT.Euclidean.Formulations	Common.QFT.Euclidean.Formulation.positiveTimeTestFunctions Common.QFT.Euclidean.Formulation.TestFunction Common.QFT.Euclidean.SchwingerFormulation.toFormulation Common.QFT.Euclidean.SchwingerFormulation.instAddCommGroupTestFunction Common.QFT.Euclidean.SchwingerFormulation.positiveTimeSubmodule Common.QFT.Euclidean.SchwingerFormulation.instModuleTestFunction Common.QFT.Euclidean.SchwingerFormulation
thm	Pphi2.exists_pos_lt_zero_of_hasDerivWithinAt_neg	Pphi2.InteractingMeasure.U4Derivative	Lattice.toSemilatticeSup
thm	GaussianField.massEigenbasis_quadratic_sum_reprSymm_ofLp	Lattice.SpectralCovariance	GaussianField.massEigenbasis_coeff_reprSymm_ofLp GaussianField.FinLatticeSites GaussianField.massEigenvalues GaussianField.massEigenvectorBasis
def	GaussianField.DyninMityaginSpace.basis	Nuclear.DyninMityagin	GaussianField.DyninMityaginSpace
def	Pphi2.asymCanonicalFullInteractionJoint	Pphi2.NelsonEstimate.AsymCovarianceBoundsGJ	GaussianField.AsymLatticeSites Pphi2.wickConstantAsym Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSumFieldFunction GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Pphi2.wickPolynomial
def	Pphi2.OS4_Ergodicity	Pphi2.OSAxioms	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.FieldConfig2 Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.dim Pphi2.plane2Background GaussianField.instMeasurableSpaceConfiguration Pphi2.EuclideanOS.OS4_Ergodicity Pphi2.plane2TimeStructure
def	Pphi2.EuclideanOS.generatingFunctional	Pphi2.EuclideanOS	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground GaussianField.instMeasurableSpaceConfiguration Pphi2.EuclideanPlaneBackground.Distribution
thm	Pphi2.timeCoupling_sum_slice	Pphi2.AsymTorus.AsymEnergyFactorization	GaussianField.AsymLatticeSites Pphi2.SpatialField Pphi2.asymSliceEquiv GaussianField.AsymLatticeField Pphi2.timeCoupling
thm	Pphi2.norm_sq_proj_obsTrunc_omega_le	Pphi2.AsymTorus.AsymObsTrunc	Pphi2.asymSliceObsLinear Pphi2.asymSliceObsTrunc_abs_le_linear Pphi2.L2SpatialField Pphi2.asymSliceObsTrunc_measurable Pphi2.SpatialField Pphi2.asymGroundVector Pphi2.norm_sub_groundProj_le Pphi2.asymSliceObsTruncMulCLM Pphi2.asymSliceObsTrunc Pphi2.asymSliceObsTruncMulCLM_coeFn Lattice.toSemilatticeInf
